0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.0147079,-0.757068,0.671918,0.0371901,-0.54455,0.851946,-0.195108,-0.539171,0.788853,-0.441759,-0.364313,0.821248,-0.741039,-0.495155,0.822753,0.269118,-0.549977,0.749272,0.501133,-0.364652,0.812017,0.778196,-0.490036,0.823205,0.0449915,-0.0430776,0.667019,-0.097571,-0.0431429,0.601747,-0.112292,0.392825,0.768156,-0.112243,0.774421,0.785565,0.194489,-0.0430321,0.614099,0.179432,0.387358,0.777348,0.187131,0.763355,0.736996,-0.0225201,-0.789769,0.70323,0.0522099,-0.795037,0.680943,-0.07529,-0.762419,0.751997,0.112347,-0.762411,0.751286,0.201926,0.861495,0.76839,0.269351,0.850783,0.782705,0.171758,0.785303,0.560146,-0.202425,0.872407,0.739449,-0.239689,0.850829,0.739987,-0.067291,0.80697,0.865022,2
-0.17905,-0.735188,0.558971,-0.168326,-0.582712,0.877785,-0.515663,-0.571581,0.774176,-0.580481,-0.239321,0.713039,-0.429013,0.0225022,0.852481,0.168771,-0.593551,0.776344,0.309977,-0.310178,0.676903,0.277815,-0.0269436,0.805599,-0.0917875,-0.0430368,0.613977,-0.330484,-0.0321907,0.552194,-0.266218,0.452826,0.798245,-0.23307,0.81796,0.74819,0.125313,-0.0538995,0.571325,0.179593,0.420264,0.790355,0.179537,0.806903,0.788592,-0.255199,-0.762407,0.574198,-0.156805,-0.767998,0.556204,-0.396172,-0.77344,0.822188,-0.0807913,-0.795195,0.67417,0.201344,0.899509,0.740352,0.288555,0.888723,0.744594,0.136247,0.82895,0.570217,-0.330998,0.910693,0.758567,-0.374458,0.894391,0.755595,-0.167472,0.850445,0.817706,3
0.0592428,-0.762258,0.770564,-0.0105302,-0.544525,0.883301,-0.338269,-0.538765,0.775088,-0.595727,-0.27743,0.765243,-0.735719,-0.391823,0.819465,0.340019,-0.571651,0.790743,0.550859,-0.309989,0.821999,0.550574,-0.435376,0.837669,0.117869,0.0659081,0.628175,-0.115799,0.0768038,0.638182,-0.116275,0.496497,0.810733,-0.0810686,0.812622,0.777319,0.363177,0.055034,0.640819,0.398677,0.45823,0.744964,0.433166,0.769038,0.73695,-0.0226768,-0.800295,0.793521,0.117675,-0.79513,0.733204,-0.139464,-0.757002,0.841906,0.199798,-0.757052,0.760188,0.515231,0.888759,0.768365,0.5738,0.861617,0.77117,0.35139,0.80696,0.702189,-0.0576963,0.932259,0.776209,-0.151138,0.910678,0.754884,-0.0226559,0.839753,0.608047,0
0.136034,-0.746595,0.483023,0.0162245,-0.55084,0.823733,-0.263983,-0.588861,0.796974,-0.40375,-0.371365,0.793769,-0.543953,-0.404104,0.805384,0.325902,-0.512953,0.761818,0.355846,-0.203191,0.782133,0.42589,-0.31715,0.817116,-0.00455856,-0.0345029,0.617453,-0.2342,-0.0506839,0.619341,-0.334289,0.411352,0.746854,-0.334157,0.775657,0.745904,0.205821,-0.0289883,0.583808,0.185831,0.40048,0.697334,0.0559371,0.721272,0.759538,0.0855349,-0.790124,0.501494,0.186061,-0.768599,0.476025,-0.0140145,-0.773892,0.706084,0.255985,-0.75751,0.545838,0.155618,0.846109,0.796879,0.196102,0.813842,0.76133,-0.0243045,0.748463,0.612204,-0.344187,0.895469,0.760405,-0.424202,0.889759,0.754085,-0.304021,0.808096,0.497152,1
-5,-5,0,0.0802974,-0.556062,0.757891,-0.140994,-0.561478,0.287608,-0.384075,-0.401712,0.157981,-0.678763,-0.484389,0.188202,-0.140638,-0.57811,0.731722,-0.428054,-0.396246,0.753917,-0.686306,-0.489897,0.745511,0.0285647,0.02794,0.655086,-0.133249,0.016966,0.624993,-0.199565,0.45219,0.773448,-0.199346,0.78826,0.796884,0.161499,0.0334804,0.621215,0.153902,0.457715,0.765018,0.0947844,0.75534,0.793713,-5,-5,0,-5,-5,0,0.213113,-0.748771,0.800166,-0.00060612,-0.75995,0.78462,0.154272,0.870785,0.812251,0.205394,0.843535,0.799322,0.036409,0.788234,0.728618,-0.199534,0.909488,0.759318,-0.251424,0.882174,0.742751,-0.155539,0.804994,0.578748,2
-0.0771864,-0.659951,0.389634,-0.0126207,-0.583859,0.861499,-0.297512,-0.58387,0.822329,-0.388968,-0.285129,0.75328,-0.398195,-0.0189493,0.831417,0.280367,-0.583659,0.777904,0.354001,-0.301228,0.687018,0.372331,-0.0188748,0.843746,-0.00384057,0.00833762,0.632169,-0.205538,0.00838149,0.587311,-0.242235,0.437632,0.746925,-0.196531,0.796254,0.739174,0.198086,0.0137256,0.599852,0.280832,0.454063,0.774695,0.216129,0.79616,0.788511,-0.13219,-0.687079,0.334984,-0.0132542,-0.68181,0.348371,-0.17796,-0.746698,0.289948,0.0787745,-0.73055,0.646142,0.326471,0.893868,0.76202,0.372426,0.877612,0.769191,0.143096,0.823395,0.729316,-0.233019,0.899612,0.780414,-0.297276,0.88869,0.793219,-0.150253,0.812541,0.624349,3
-0.0113894,-0.765225,0.519658,-0.0220293,-0.567296,0.895754,-0.294083,-0.54485,0.775688,-0.534206,-0.251134,0.886131,-0.450707,-0.403502,0.818777,0.281015,-0.573336,0.813856,0.563536,-0.381023,0.854997,0.553556,-0.437634,0.884439,0.0413016,-0.0305951,0.697606,-0.126648,-0.0251274,0.664151,-0.105473,0.415557,0.66044,-0.126016,0.833793,0.787611,0.218609,-0.0307826,0.693102,0.218871,0.370448,0.825377,0.187286,0.664325,0.74923,-0.0846462,-0.798939,0.498308,0.0407352,-0.799216,0.626918,-0.199692,-0.754087,0.856435,0.103381,-0.787599,0.401075,0.385646,0.771494,0.750265,0.406896,0.743248,0.760683,0.113858,0.692577,0.718414,-0.0425798,0.924073,0.760479,-0.136907,0.924071,0.755486,-0.126382,0.867667,0.551717,0
-0.211574,-0.801033,0.60087,-0.131322,-0.600307,0.846764,-0.475646,-0.583943,0.806768,-0.579745,-0.317698,0.754075,-0.578887,-0.361333,0.704234,0.190571,-0.627465,0.81226,0.351815,-0.453732,0.578856,0.431904,-0.388576,0.720601,-0.142454,-0.144025,0.628909,-0.38359,-0.143971,0.623751,-0.395183,0.317593,0.748541,-0.211387,0.676157,0.786794,0.0644963,-0.149383,0.643648,0.237066,0.317451,0.748425,0.408951,0.763,0.690078,-0.257656,-0.823026,0.608137,-0.131391,-0.828312,0.587326,-0.315535,-0.801167,0.599804,-0.0270982,-0.801336,0.865001,0.512382,0.887895,0.69165,0.592949,0.871487,0.678662,0.339836,0.806338,0.553585,-0.510373,0.751986,0.750522,-0.499336,0.72476,0.698471,-0.118941,0.713789,0.710028,1
-0.0668057,-0.800929,0.479812,-0.0831056,-0.578353,0.856387,-0.345307,-0.583474,0.808998,-0.54771,-0.339234,0.842661,-0.707978,-0.496743,0.886522,0.194991,-0.578316,0.793397,0.456619,-0.366379,0.869528,0.684335,-0.49122,0.780431,-0.0917803,-0.0675046,0.699071,-0.252385,-0.0674393,0.63825,-0.303087,0.383731,0.688455,-0.353457,0.807642,0.756428,0.0683151,-0.0674617,0.641289,0.00931549,0.367306,0.73625,-0.0666066,0.753151,0.752677,-0.10057,-0.833642,0.507653,-0.0162053,-0.833677,0.525098,-0.159938,-0.801294,0.741215,0.0598063,-0.800922,0.812083,0.0599222,0.845389,0.770245,0.102068,0.813154,0.776497,-0.11749,0.774993,0.635121,-0.454917,0.900123,0.718783,-0.488896,0.889052,0.746465,-0.28619,0.845472,0.687763,2
0.126198,-0.753718,0.574458,-0.0408462,-0.599033,0.843329,-0.376127,-0.620917,0.801467,-0.522657,-0.322859,0.837628,-0.449168,-0.0797263,0.87243,0.294388,-0.582421,0.821043,0.388579,-0.317197,0.895524,0.335808,-0.0853314,0.78991,-0.114034,-0.0465378,0.661055,-0.303131,-0.046666,0.616783,-0.365786,0.395345,0.77238,-0.354756,0.792891,0.769439,0.116114,-0.0411215,0.641178,0.209859,0.384167,0.782872,0.293969,0.781675,0.74891,0.0636212,-0.797924,0.539474,0.158141,-0.781356,0.545614,-0.0724339,-0.803726,0.819597,0.199896,-0.759495,0.183434,0.482765,0.870215,0.731299,0.534623,0.842677,0.763013,0.220511,0.815038,0.72619,-0.459471,0.886755,0.775838,-0.501656,0.875627,0.731779,-0.271303,0.826063,0.731244,3
-0.0884121,-0.762943,0.516899,0.00117183,-0.588418,0.879504,-0.247508,-0.582894,0.828984,-0.417217,-0.430858,0.746085,-0.605877,-0.463648,0.775722,0.249901,-0.594151,0.75566,0.638259,-0.371019,0.823437,0.309609,-0.496151,0.788031,0.0604428,-0.0499281,0.654071,-0.0887304,-0.0552062,0.64771,-0.00903022,0.368956,0.73721,-0.0092696,0.679233,0.782902,0.209748,-0.0498703,0.616375,0.0709158,0.391001,0.689979,0.239921,0.81556,0.743072,-0.138367,-0.806137,0.587813,-0.00915474,-0.806184,0.518386,-0.168521,-0.77915,0.296239,0.140334,-0.790044,0.760197,0.0109909,0.908056,0.753852,0.0908451,0.918921,0.669524,0.319506,0.853557,0.661674,-0.297418,0.722768,0.802801,-0.27776,0.706585,0.722606,0.0310489,0.717558,0.648439,0
-0.0294371,-0.756742,0.306862,0.00579524,-0.587995,0.817002,-0.296213,-0.549813,0.799339,-0.470285,-0.282908,0.806594,-0.482576,-0.402709,0.836925,0.342817,-0.625966,0.818018,0.633151,-0.413509,0.863265,0.295825,-0.544663,0.664131,-0.0411149,-0.0757889,0.616053,-0.226995,-0.0758219,0.603298,-0.156785,0.365683,0.762424,-0.0293415,0.681711,0.790463,0.14484,-0.0812107,0.595651,0.145077,0.376446,0.768518,0.261079,0.812518,0.750284,-0.110613,-0.778874,0.3365,0.00571811,-0.789636,0.299596,-0.180261,-0.757002,0.477185,0.156599,-0.768083,0.730767,0.0286154,0.905267,0.744835,0.121872,0.910663,0.675036,0.342785,0.850639,0.647883,-0.354296,0.747004,0.722914,-0.331151,0.725127,0.722769,0.0520804,0.719875,0.679627,1
0.0199199,-0.746024,0.511232,0.02018,-0.538792,0.852058,-0.223473,-0.538812,0.760935,-0.467295,-0.326306,0.856554,-0.766122,-0.397409,0.789601,0.256684,-0.538895,0.789609,0.500125,-0.33184,0.779987,0.757639,-0.413452,0.854624,0.0269251,0.0276821,0.652587,-0.126037,0.0277303,0.593772,-0.181594,0.46365,0.79478,-0.202705,0.812447,0.759992,0.166223,0.0224205,0.621009,0.194321,0.474557,0.816839,0.208178,0.823407,0.712522,-0.0289432,-0.773385,0.557759,0.0478647,-0.773441,0.503972,-0.0912382,-0.757034,0.8347,0.124415,-0.762276,0.77111,0.263661,0.910687,0.668191,0.319155,0.899547,0.736598,0.186917,0.856205,0.65121,-0.258447,0.905182,0.76198,-0.3003,0.894129,0.785199,-0.174681,0.850608,0.637721,2
0.0447581,-0.703194,0.665825,-0.0229396,-0.578234,0.870502,-0.334203,-0.578285,0.826098,-0.450368,-0.273684,0.748963,-0.431355,-0.0181507,0.825988,0.335672,-0.578226,0.767872,0.452353,-0.284765,0.750935,0.442314,-0.0240287,0.850938,-0.00377589,-0.0237471,0.634215,-0.198128,-0.0184253,0.594927,-0.256533,0.416714,0.793563,-0.314553,0.796951,0.735891,0.209732,-0.0237889,0.645108,0.27756,0.443599,0.780538,0.307002,0.802573,0.712283,-0.0232034,-0.735958,0.630394,0.112298,-0.735861,0.656109,-0.130076,-0.763035,0.846704,0.180324,-0.757786,0.585017,0.374576,0.89495,0.607597,0.452519,0.889181,0.679439,0.277267,0.840526,0.580389,-0.421833,0.900318,0.717481,-0.479782,0.883993,0.705418,-0.256091,0.834968,0.631592,3
0.268855,-0.725989,0.734292,0.104884,-0.56023,0.76267,-0.136048,-0.53806,0.687976,-0.618056,-0.372362,0.683435,-0.646827,-0.466469,0.832323,0.336379,-0.582211,0.769937,0.36576,-0.411327,0.592389,0.55833,-0.488528,0.826309,0.144003,-0.0188286,0.606825,-0.020232,-0.0188055,0.590482,-0.0200186,0.389867,0.725111,-0.0294616,0.793347,0.760113,0.326916,-0.0188833,0.618207,0.2793,0.356988,0.755299,0.269454,0.715973,0.772603,0.191928,-0.759252,0.753839,0.297951,-0.759203,0.712792,0.0476056,-0.747997,0.817133,0.355667,-0.75359,0.0820189,0.539183,0.782163,0.753699,0.529443,0.7493,0.719476,0.201738,0.760063,0.705566,0.124348,0.887183,0.726193,0.0377494,0.887401,0.685647,-0.0490971,0.831873,0.546547,0
-0.274025,-0.751899,0.727886,-0.00445235,-0.589143,0.813522,-0.184144,-0.550901,0.707693,-0.194058,-0.322717,0.639049,-0.404037,-0.393345,0.861484,0.156263,-0.63234,0.810261,0.566363,-0.463995,0.828463,0.476154,-0.59463,0.821624,-0.0741798,-0.0725859,0.66662,-0.2342,-0.0672039,0.624307,-0.104071,0.324539,0.742051,-0.00415462,0.677941,0.757349,0.0857899,-0.0832983,0.626639,0.146089,0.340755,0.754886,0.216005,0.797477,0.693762,-0.303961,-0.762902,0.645295,-0.224172,-0.768588,0.724172,-5,-5,0,-0.0439691,-0.757348,0.808171,0.155736,0.889717,0.784959,0.245748,0.884418,0.75711,0.205922,0.813674,0.482157,-0.373919,0.748379,0.669584,-0.344008,0.721509,0.625408,0.0560637,0.721302,0.635655,1
0.0747026,-0.735272,0.395998,-0.0115111,-0.533619,0.827152,-0.224456,-0.5387,0.753194,-0.468018,-0.359041,0.853811,-0.759323,-0.451986,0.802622,0.231975,-0.538764,0.830511,0.436885,-0.326541,0.854425,0.681003,-0.380883,0.8119,-0.019364,-0.00498825,0.661744,-0.176951,-0.0104142,0.598638,-0.2161,0.414728,0.813316,-0.279377,0.796211,0.791448,0.161057,-0.00490195,0.657529,0.169168,0.420265,0.84802,0.216316,0.80139,0.771154,0.0197902,-0.773283,0.390837,0.106228,-0.762687,0.395625,-0.0824268,-0.756839,0.772936,0.145729,-0.746153,0.215924,0.350345,0.888777,0.757871,0.366229,0.856267,0.711529,0.161531,0.823418,0.740301,-0.34215,0.883404,0.77431,-0.396936,0.861457,0.785701,-0.24768,0.823442,0.618712,2
-0.00512671,-0.724391,0.526804,-0.0541685,-0.588225,0.801223,-0.377294,-0.588026,0.745147,-0.50481,-0.299162,0.748005,-0.269807,-0.0974333,0.79218,0.287833,-0.59359,0.777173,0.366571,-0.304735,0.756548,0.20973,-0.0920149,0.812872,-0.0444105,-0.0702916,0.669028,-0.250286,-0.0702934,0.637203,-0.299161,0.387432,0.754476,-0.377243,0.790627,0.72284,0.141415,-0.0704187,0.670369,0.161299,0.398413,0.707254,0.200004,0.774266,0.765132,-0.0447388,-0.767916,0.473153,0.0628434,-0.762578,0.556435,-0.162138,-0.800435,0.762272,0.141079,-0.795029,0.500156,0.346926,0.861722,0.680406,0.376742,0.850478,0.713367,0.131783,0.812347,0.738905,-0.455873,0.87796,0.729561,-0.5047,0.856165,0.76931,-0.328269,0.818045,0.669424,3
-0.0682417,-0.749606,0.659299,-0.0344271,-0.558486,0.853173,-0.399519,-0.558468,0.795645,-0.639429,-0.294486,0.698063,-0.536558,-0.322623,0.788456,0.319909,-0.564099,0.78939,0.605856,-0.255234,0.856584,0.502398,-0.339488,0.837792,-0.0343875,-0.0247667,0.693204,-0.228586,-0.019151,0.652082,-0.136605,0.357039,0.751316,-0.0459872,0.598746,0.784683,0.160203,-0.0247863,0.637384,0.0802613,0.362739,0.780374,0.137696,0.823447,0.764701,-0.148092,-0.788771,0.672138,-0.0222102,-0.788821,0.643721,-0.251318,-0.743836,0.777946,0.114205,-0.749379,0.762602,-0.0572422,0.913426,0.737879,0.0341166,0.918937,0.688393,0.228389,0.862555,0.681376,-0.21715,0.671658,0.771057,-0.228517,0.643801,0.820149,-0.022501,0.638062,0.619156,0
-0.124021,-0.719738,0.481704,-0.064305,-0.545719,0.852457,-0.386102,-0.529457,0.802467,-0.528577,-0.268847,0.78645,-0.575797,-0.372079,0.894566,0.292721,-0.5677,0.785431,0.662318,-0.328774,0.876895,0.507099,-0.421115,0.774284,-0.00516224,-0.029873,0.687628,-0.231107,-0.024461,0.651851,-0.302246,0.323344,0.801885,0.00737727,0.627237,0.745547,0.197818,-0.0352498,0.679484,0.1852,0.328828,0.818355,0.293249,0.763504,0.730523,-0.206961,-0.752314,0.513803,-0.0878851,-0.757929,0.533711,-0.2901,-0.71417,0.634709,0.0547335,-0.736096,0.647587,0.173543,0.8827,0.70586,0.280644,0.877343,0.642708,0.375905,0.801421,0.534434,-0.243031,0.708816,0.753755,-0.242733,0.681763,0.715841,0.102268,0.660067,0.532067,1
0.0169296,-0.757008,0.544838,0.024961,-0.538979,0.835994,-0.225955,-0.539036,0.784388,-0.493127,-0.36478,0.806614,-0.679354,-0.462895,0.809684,0.276101,-0.538954,0.768713,0.559245,-0.359221,0.785451,0.729484,-0.484531,0.777571,0.0084945,-0.0158225,0.683659,-0.137272,-0.0158478,0.622669,-0.193568,0.403829,0.784153,-0.226064,0.785339,0.732162,0.162618,-0.0158209,0.625519,0.114048,0.398301,0.731994,0.0732578,0.763201,0.790833,-0.00780892,-0.78972,0.590206,0.0732589,-0.789664,0.610376,-0.0723091,-0.7516,0.664825,0.146341,-0.746036,0.768219,0.0250258,0.839655,0.713421,0.113889,0.834222,0.733838,0.0572575,0.774573,0.549243,-0.250615,0.861498,0.759127,-0.314909,0.850758,0.802463,-0.185872,0.812465,0.683011,2
-0.113421,-0.753971,0.705493,0.0368825,-0.533598,0.829364,-0.364882,-0.539194,0.772289,-0.528026,-0.256563,0.789972,-0.502778,0.0032115,0.797608,0.43897,-0.52803,0.794493,0.552304,-0.245404,0.732022,0.463721,0.0200002,0.853199,-0.0376641,0.00895989,0.645521,-0.252087,0.0143634,0.631317,-0.238904,0.427094,0.804858,-0.238545,0.816668,0.772572,0.225369,0.0144264,0.613675,0.162861,0.427111,0.816815,0.163313,0.811194,0.757445,-0.152048,-0.793295,0.796603,-0.0379733,-0.798943,0.775092,-0.239055,-0.765229,0.142854,0.162276,-0.770873,0.809713,0.137144,0.88458,0.704801,0.250225,0.878933,0.740716,0.162733,0.833754,0.610407,-0.238732,0.895959,0.732985,-0.327216,0.88449,0.78389,-0.176338,0.833904,0.630574,3
-0.0210421,-0.738414,0.659717,-0.0210699,-0.575689,0.8521,-0.303711,-0.581182,0.794275,-0.544174,-0.34531,0.887778,-0.764087,-0.412543,0.82281,0.292475,-0.575627,0.821518,0.470556,-0.300158,0.83153,0.542772,-0.345196,0.838426,-0.000464857,-0.0472832,0.63918,-0.199026,-0.0416563,0.636577,-0.13629,0.413246,0.805832,-0.0323581,0.795405,0.779253,0.208501,-0.0584822,0.690803,0.313225,0.385187,0.721833,0.302637,0.688439,0.804893,-0.0631021,-0.766378,0.681029,0.0415434,-0.766529,0.686985,-0.178393,-0.755162,0.850203,0.134971,-0.771962,0.71184,0.376275,0.784339,0.737616,0.459417,0.773044,0.810613,0.239906,0.705521,0.59593,0.0205392,0.890906,0.742433,-0.0735545,0.885167,0.736148,-0.0109674,0.817871,0.574221,0
0.0203974,-0.766364,0.719192,0.00986254,-0.614851,0.857315,-0.293285,-0.620612,0.829344,-0.460446,-0.390009,0.847772,-0.60722,-0.423791,0.830218,0.303317,-0.609184,0.817208,0.491127,-0.350625,0.830948,0.647648,-0.418192,0.841366,-0.0419776,-0.0867647,0.689547,-0.220421,-0.0922561,0.628522,-0.324657,0.340417,0.732527,-0.387233,0.812137,0.774341,0.146133,-0.0867124,0.660502,0.124733,0.329248,0.774232,0.0515344,0.722225,0.787527,-0.0422423,-0.800156,0.822783,0.0626186,-0.800099,0.748671,-0.126033,-0.794664,0.916474,0.187577,-0.794631,0.819784,0.219533,0.795388,0.718497,0.260938,0.773084,0.741685,-0.031923,0.744932,0.701712,-0.377091,0.913628,0.715773,-0.460496,0.907855,0.76169,-0.37685,0.829165,0.524507,1
-0.0327266,-0.752304,0.733593,-0.0332025,-0.580347,0.874855,-0.292238,-0.585868,0.802522,-0.568274,-0.397025,0.879791,-0.84446,-0.530258,0.811109,0.193271,-0.580185,0.79422,0.494506,-0.396917,0.822999,0.795812,-0.513765,0.783911,-0.0663027,-0.0472847,0.6203,-0.225281,-0.0473529,0.627331,-0.258802,0.391131,0.768116,-0.283527,0.757807,0.766838,0.100888,-0.0472903,0.65973,0.0512061,0.391083,0.792019,0.0841897,0.752149,0.770532,-0.0912204,-0.791209,0.758068,0.0175599,-0.785784,0.707705,-0.166281,-0.774626,0.832567,0.092416,-0.77474,0.766543,0.151343,0.84069,0.794154,0.184861,0.818591,0.828427,0.0339184,0.785365,0.767057,-0.317302,0.846194,0.783043,-0.367526,0.835136,0.803328,-0.225454,0.790808,0.75303,2
-0.0226149,-0.691571,0.366784,-0.0228187,-0.620579,0.858858,-0.396838,-0.62078,0.810491,-0.560376,-0.326488,0.791546,-0.525201,-0.0647703,0.824453,0.351159,-0.609868,0.774676,0.445822,-0.320983,0.757751,0.457113,-0.0431158,0.831732,-0.0461426,-0.0649485,0.609452,-0.291474,-0.0648128,0.625526,-0.302745,0.371265,0.799915,-0.27977,0.796103,0.749683,0.176124,-0.0650415,0.643741,0.200008,0.382072,0.749275,0.246078,0.785224,0.733514,-0.104698,-0.724283,0.368236,0.0359594,-0.718916,0.330968,-0.209086,-0.778688,0.784774,0.129647,-0.767817,0.506369,0.3049,0.888603,0.75262,0.364059,0.861629,0.822612,0.164393,0.812459,0.750104,-0.303209,0.883372,0.732681,-0.385052,0.861624,0.774061,-0.209558,0.812421,0.706259,3
-0.0500935,-0.757579,0.739862,0.0380807,-0.540918,0.805219,-0.288606,-0.563902,0.812352,-0.552145,-0.341436,0.870458,-0.565039,-0.512219,0.839219,0.35261,-0.518061,0.794761,0.616832,-0.244713,0.824084,0.479016,-0.301762,0.79877,-0.0368412,-0.0395721,0.700403,-0.238715,-0.0452439,0.68781,-0.238304,0.347981,0.840586,-0.150476,0.667275,0.792153,0.17657,-0.0394453,0.655414,0.138786,0.404967,0.735798,0.265469,0.797886,0.748458,-0.137405,-0.797362,0.803149,0.0383806,-0.797207,0.799448,-0.225591,-0.780126,0.525824,0.16427,-0.746236,0.883108,0.0633624,0.889348,0.806545,0.176695,0.894801,0.71529,0.364978,0.837841,0.651883,-0.439994,0.75811,0.801341,-0.452274,0.735432,0.716975,-0.0619616,0.707128,0.771974,0
-0.279424,-0.753628,0.82352,-0.0567419,-0.572831,0.873725,-0.390939,-0.601187,0.837472,-0.726502,-0.386838,0.866422,-0.712571,-0.527749,0.874949,0.265011,-0.550443,0.734165,0.572093,-0.262429,0.804246,0.334702,-0.420393,0.763476,-0.1123,-0.0703434,0.660389,-0.335794,-0.0758368,0.646403,-0.377328,0.325094,0.775301,-0.307765,0.624751,0.739142,0.111338,-0.0703027,0.638257,0.0558785,0.381682,0.811159,0.167577,0.765892,0.764499,-0.349271,-0.793081,0.812834,-0.168128,-0.793229,0.782712,-0.391728,-0.776353,0.0757353,0.055872,-0.759451,0.893104,0.0411478,0.867737,0.779892,0.153413,0.867526,0.73742,0.209403,0.782987,0.534039,-0.615275,0.698474,0.775798,-0.628954,0.686826,0.729509,-0.223643,0.658733,0.733707,0
-0.173041,-0.762376,0.825722,-0.0871286,-0.544659,0.885873,-0.367814,-0.538931,0.786227,-0.551077,-0.288232,0.827043,-0.497165,-0.408307,0.828562,0.183357,-0.566299,0.750812,0.355657,-0.288218,0.839264,0.388106,-0.402844,0.783668,-0.097296,-0.0866987,0.687711,-0.270746,-0.0921202,0.667274,-0.378337,0.311171,0.790771,-0.0437496,0.632844,0.774438,0.0860496,-0.086706,0.651665,0.182866,0.371163,0.737299,0.333699,0.8016,0.740386,-0.227063,-0.795167,0.773631,-0.0872817,-0.795196,0.826731,-0.270863,-0.762262,0.461804,0.0213877,-0.751397,0.79283,0.25891,0.899881,0.749635,0.366739,0.899525,0.710176,0.33435,0.823455,0.48766,-0.302903,0.714352,0.815867,-0.302861,0.68196,0.745371,0.0428878,0.665317,0.70309,1
-0.0672098,-0.707997,0.48856,-0.0451587,-0.538708,0.824298,-0.254652,-0.527963,0.770719,-0.486569,-0.391862,0.824637,-0.725807,-0.538865,0.84876,0.171713,-0.539199,0.839189,0.419026,-0.364661,0.841146,0.695931,-0.50104,0.8129,-0.0226113,-0.05393,0.679649,-0.172119,-0.0538437,0.645874,-0.149835,0.370919,0.732938,-0.142379,0.676105,0.800311,0.112005,-0.0540416,0.671155,0.164241,0.382094,0.76559,0.17932,0.763229,0.769391,-0.0898876,-0.751495,0.497951,-0.0149931,-0.740654,0.471353,-0.142541,-0.751342,0.704485,0.0524952,-0.718921,0.837437,0.149367,0.856377,0.760343,0.216957,0.85599,0.749722,0.17946,0.769062,0.577038,-0.224732,0.763435,0.780412,-0.255012,0.74159,0.766921,-0.112326,0.703416,0.73083,2
-0.0659944,-0.642824,0.524559,-0.0450525,-0.533855,0.816846,-0.256344,-0.533731,0.759104,-0.516674,-0.408281,0.829411,-0.749677,-0.533643,0.828186,0.17313,-0.539152,0.791961,0.468882,-0.375952,0.770624,0.750632,-0.506441,0.777526,-0.0382105,-0.0217202,0.638676,-0.185687,-0.0216974,0.669859,-0.129335,0.376059,0.798453,-0.0873026,0.719015,0.768859,0.102535,-0.0218861,0.658477,0.145089,0.413919,0.755402,0.152267,0.805939,0.768062,-0.0874335,-0.686219,0.581153,-0.010095,-0.675423,0.537071,-0.129812,-0.724384,0.790939,0.0537211,-0.718771,0.790547,0.102634,0.920514,0.729776,0.166181,0.904309,0.655645,0.15916,0.817004,0.524236,-0.227955,0.806159,0.748957,-0.235324,0.77894,0.722227,-0.0451499,0.757134,0.752968,2
0.176216,-0.762645,0.819188,0.0992317,-0.555683,0.838676,-0.261273,-0.577167,0.782308,-0.435901,-0.283329,0.809068,-0.45822,-0.0220082,0.83175,0.46015,-0.544938,0.786115,0.591317,-0.25608,0.727423,0.601772,-0.00535148,0.795071,0.0448821,-0.0272101,0.631583,-0.184749,-0.0273503,0.618652,-0.261717,0.4196,0.786496,-0.261777,0.811432,0.744919,0.274855,-0.021975,0.649576,0.208619,0.414042,0.73234,0.099105,0.768117,0.773031,0.0998741,-0.806229,0.805723,0.263182,-0.800619,0.839218,0.000645161,-0.811694,0.852444,0.351149,-0.773568,0.764486,0.0556927,0.893112,0.734358,0.164922,0.882391,0.725233,0.0557898,0.800538,0.517389,-0.392317,0.909528,0.68602,-0.446956,0.893215,0.718549,-0.195833,0.844257,0.656268,3
-0.034218,-0.743974,0.729364,-0.0113686,-0.575353,0.85058,-0.307862,-0.581142,0.781277,-0.696344,-0.418079,0.799737,-0.490517,-0.446298,0.839913,0.285558,-0.569733,0.786573,0.571316,-0.316937,0.815158,0.308408,-0.440774,0.800434,-0.0682402,-0.0810585,0.66903,-0.308271,-0.0809736,0.67613,-0.456489,0.334849,0.715427,-0.307653,0.581831,0.801675,0.148952,-0.0810261,0.661103,0.149159,0.334663,0.756462,0.274334,0.784096,0.748377,-0.113736,-0.77205,0.667968,0.0455825,-0.777607,0.686978,-0.205119,-0.749415,0.622304,0.16012,-0.749722,0.757697,0.171383,0.907431,0.778777,0.274168,0.901982,0.712362,0.320053,0.817651,0.63337,-0.536592,0.63825,0.839128,-0.559132,0.621226,0.762119,-0.216773,0.598864,0.758098,0
